,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146
A049237,51.78402528492871,3.8538758795252894,-9.698342080205059,-43.22164976052397,6.7832967388054835,-37.82313695449916,29.813041969448232,-28.920341247408604,2.7321717580950384,-34.71187358051702,-16.73424053138315,12.538289622746703,-2.993389946478206,24.12449255458577,-39.16518323317659,13.394295879050622,-9.036627977879341,8.782033957424128,11.61317615488962,10.965875948242168,0.5856685889495452,-22.564338831131753,-4.148441530411199,-17.006401833936284,-10.038637340539788,-5.43818329820143,12.668203248733846,7.469440392016742,1.938580116925004,-4.416414852974526,-17.108311652787858,16.083951656889802,14.994816092802902,-12.026506859760635,12.468130972527705,5.3001833406175445,3.4102954639849234,-2.7021324040162753,-14.82784664770155,-4.842062662677709,-0.8927547394616101,-0.4766151251945653,-1.5212038145218079,-3.50647341220696,4.2681422309125265,-2.752626408783926,5.571459220832516,-12.421853535903956,-6.245677956844429,5.345892041069603,2.830110201677922,-2.4296558186920088,14.186939819846927,11.75775580201258,9.489669366564579,-5.897302513187761,3.473657194459466,-7.435403778300582,7.084322905894623,-14.4872076526801,5.585883378690074,-2.946077672311784,20.738533542720226,11.075778707191368,-12.128205352809628,-2.1124803761689086,0.13954693884426198,-5.513166529276594,-5.617141260970414,-2.715093252453362,-8.058024477712657,2.6279808480092304,11.641059647286877,-0.14919758279268375,-3.349710063946179,11.441317297755816,-6.636407252002587,-0.18471480013010255,11.569293700603978,-9.514941862969327,-3.711493992601783,-0.956200703283332,-0.20586827848426476,-5.664474154060146,-0.8496101868758807,8.710375017475458,-6.2770255754656485,-6.660894350181121,-9.23749178779082,9.325274114211231,17.66687298035261,7.25084395553474,-7.379919663931254,-2.2065990323240254,-0.5134214690712413,12.590732464502617,-2.7227199721562365,11.94471675269191,-6.75322786393311,-6.2386085163843195,-0.537014832821324,16.985889927617617,7.831618835660904,-2.2692586504740095,-10.157620800097446,-5.6921857482161995,7.029077570630866,9.514295718752594,3.938825444095668,4.188213721585756,-1.4561954087176583,8.017751262544499,2.8095655085317484,8.280117930686712,-5.116483388614091,14.815152029934582,-0.1777523002060178,2.560101816517495,-6.5054560123857765,-8.879181755933221,0.584305913252725,3.7217263903676243,-3.4824729124177507,-7.447617976487637,4.162291562149068,4.586030001611621,2.51233915824003,-4.0132278857841275,0.3595554477742131,7.423523449373539,0.32881424537970505,0.1957118468725844,1.7467748508118157,0.4242821369708655,-2.567882238575041,-0.20047344838774403,-1.804959024725223,-1.7127180801290056,0.9444114871915471,-2.7066347153553565,2.154200277175905,-0.4845811957079399,0.07499562813176786,0.46929097340242004,-0.6971119303612751,-7.472220065743897e-14
A049252,65.1760611747836,-78.12752646493628,22.185037057714993,-19.661754287646822,-16.052129539610338,-0.9478664380175028,1.7348659382664755,37.97588120805772,7.2914269952032695,3.879838371150811,12.587075444476302,-1.3746623538954144,23.948649750821712,15.224479388643566,13.89731430551214,5.723672157031475,18.776689086957788,3.0145282071908968,2.489851099917305,27.45617599471048,4.678143988199273,7.176551061521761,-0.7327155659263583,-3.2766650652802216,-9.416869365550989,-1.4538746126709097,17.02377268093279,-6.55677166306777,12.713764305484188,0.6118781444807054,-13.833315233458052,11.519637016996224,-0.06011768656753523,8.215211723154766,0.8736221439128995,-14.559730675544044,12.624156552406882,-7.874332789295695,23.13536777405782,16.43838908477055,3.099046085384875,-1.284843524049131,4.649726917404508,12.78315914847161,6.185770519306526,11.86353238016418,25.720312653362534,1.8913541397918883,17.38652529562265,12.5674977227477,2.482468378734085,8.197146390762736,13.653412736696575,20.931250085268022,-13.590061813945905,-15.134609095447326,-14.52127338132526,8.735575989308431,-6.405229684450181,-9.935956895973451,1.1313685140135454,-0.07081079596801026,-8.979876646126513,-5.163518787712604,3.2245068731257582,6.585397474000606,4.582795370875372,2.4824064510387918,-4.416954167270857,13.261121385057075,2.884703535761639,14.311055252040841,-8.376550026874591,-12.09977063760306,-0.2025277597629217,-8.357307354318952,16.260098235197482,-12.048918760517989,-12.321678008203897,6.88738503404936,21.73111007003002,-3.5884054095383724,-9.581826437675053,-18.851419982537482,-5.092910075990633,-3.670612187427162,-5.598497660564388,-2.7171278732045097,-10.549936097628667,10.959484260265805,-1.0847405313701481,-2.271948021482702,3.8433320192363296,-0.8998087935124908,7.843894561280146,10.422199575466243,-9.274602311058562,-4.980284969390175,2.046201844178229,4.7895857568372,2.8347112542816353,3.8095408587680772,-1.1530863383954804,2.9871043261209236,4.018640645048695,-5.230435750532029,-1.0579798485045324,4.501319853380793,2.353852058588199,4.332904233652655,-1.1204539455937343,-5.848967424833529,-2.569671562708658,5.2998218293674295,-3.1229498190014966,-1.7384732550019117,-0.3352223838974775,7.475095176485571,-0.8223726216584089,-3.2267298558137836,3.0299014508403577,-2.8604163540269933,-3.82285103232685,-1.294580172145509,0.3860980274142508,-0.890308215399245,-0.6962769651268843,2.2492801965547833,0.2751846497724471,-0.02931869948370232,-3.7067868813743274,-2.2647123803799225,0.574561923188025,0.6546427805787893,-0.9803959440866598,-1.2374339176596014,0.9227181542652333,0.0160116013731283,-2.1883652808370058,0.1794201665504637,0.507104927685878,-0.7574241150696105,-0.9889490894732537,1.3594926762626156,0.6287896591621684,-7.472220065743897e-14
A030981,90.53315870787128,31.37879895521884,-7.554466674723195,72.5287666592127,87.90486284431917,-15.218229846028313,-39.339942572499716,-11.359444566382136,8.072149774385354,1.8422696904569587,4.648553433479386,18.667490321885648,-13.305732448479613,-9.560568090125058,-49.076141888484294,-29.00838878386075,-7.308272692953358,47.4490038208675,18.736287224019623,3.130469462985389,54.20490123988175,37.05976564566912,49.45355478156303,-43.297563174222134,42.015381406027686,-4.516451152807486,19.65610546010494,21.891087842968282,10.615041296208037,-8.326744451731615,3.624302890703905,-19.389643711886507,0.12747174611619022,26.558554014194723,-5.548205996580494,-12.572398751697193,-9.552343228252845,7.333128230205267,-4.774325845625301,4.033150847422711,1.2967917545207581,-0.19850863565557464,-0.24292552407137466,14.61976454736359,-6.701862475265741,2.9441258243068207,8.009720391193012,2.3294416505583304,-2.248832368393539,-4.531767849506731,-4.194388790994029,5.307019827527078,-3.1781926643478373,2.41379688641784,3.4711451546202534,2.4374709625174935,3.1081056244033523,1.8280053357452457,-0.9381135256213943,-4.999694643861571,-1.358349505537199,0.7224664568262447,-6.792977975369425,-1.0056120809656073,-0.5080414440334964,1.6771308291311586,-1.7335382637679206,-2.8376319221536095,0.954814043583615,-2.7188931354556733,0.45193020695016123,-0.466028002561844,-0.5452443784890859,1.3186870927320145,0.16818516279241127,-4.2239476652551975,0.9507403756650019,0.9669782113128144,0.27731316537241246,-0.5087011442143479,0.33671713314227225,1.3937193648627322,0.7374702494122263,-0.7754543292653338,-0.1399022978832102,-1.5816947034640707,1.0390330143042048,-1.080233828903821,-0.8132595623157591,1.4152606866189998,-0.544112312413131,0.25284773290540635,-2.0733828018842537,1.714549533268765,1.4033229300728751,1.1398498224236802,0.579182469432494,0.25818301169741736,-2.468117021283705,-0.7538141175480765,0.3008131414122894,0.14337202977381,0.489754264688078,-0.6432763635804373,-0.0027026549082853836,-1.731453470705508,-0.5881109074616466,-0.3392310288444252,-1.6206054324164063,-0.2176768397000095,0.04006249296956427,0.24643914071742748,0.7886252018232136,0.22430996820988458,0.019557643937862926,0.9249228770016209,-0.17231404878386505,-0.6765721574707292,-1.151363205262973,-1.4439722874664533,-0.10833940872928713,-1.0537348588452986,-0.5529388880157882,-0.39147159003633275,-0.8188318106643346,0.24613065526651307,-0.1857659991399162,-0.8899133985721709,-0.676612961973187,-0.5291770629926292,-0.059621900198048104,-0.09419047271988219,0.2357437924845992,-0.5442058995483682,-0.4098061356773144,0.0003292915512134978,-0.3376075337324675,0.11016215275693922,0.1043308386573812,-0.4417329814321982,0.6871610152918685,-0.645400557390432,0.0873734777563943,-0.3588583019633227,0.3651271755104307,-7.472220065743917e-14
A030988,-72.63075886232352,-0.7821825177293835,-39.86919039805604,21.67199999815339,3.3570132672460713,-17.402219763708985,-1.4513814562594949,-18.543016364708784,4.169882910457809,-16.33336036156763,5.775854050760911,-0.07227766157495313,-7.897064207366265,5.759396528023647,7.205560922599016,-1.011499008635591,9.54035318969088,-7.5738024203256735,-1.9913678411691007,-6.358326600399162,14.025885247918241,-7.805968831297844,6.188456286066011,6.44165741824873,2.2093370927273748,0.028695096672424154,4.596860000219756,-9.110710730327341,-2.963597832770588,-5.388286919562268,-2.5323609759143535,-4.514804554387752,-2.972114194954117,4.916702655947593,9.272951980418828,-3.159618519753859,13.50165841339157,-10.617698228543361,-0.9008035933524721,-4.069683655864922,-1.447756116010226,-1.1954747129219445,-8.811017710470676,-2.318415022616724,11.512098950837315,1.907791355799575,-2.323518681201509,-2.601215791978906,3.7049137637011973,-0.0533743757558335,-2.652507100226842,-3.136887201881109,1.2673081400441506,-5.0603971777364585,5.183161332322968,-1.7361503958876099,-2.761021268137772,-2.7646426245620663,0.13385264105123904,2.7100327072878097,1.129813392210321,11.262972320394892,10.838567824499261,-2.724619112217946,-1.8800005577813648,-5.824361711212574,-0.7326557256896585,-1.1925336969133218,-3.4011089913626766,6.327445041977646,2.66324241943559,1.5677433387747461,-11.363083208313464,-4.198888510293067,8.608139203779483,2.5261455338391916,1.3106806304160943,-3.4935666705221804,9.147699792588622,-6.599568206242487,4.808296825789341,-2.6433010770971177,3.962980635501232,-0.15933189873434986,4.485833497828299,-3.4295921001421084,-0.21984944548737442,0.8764013647354155,-0.7528087236885387,3.4291786005271017,-6.241376787110981,-7.3526670367107405,-2.5373207248967034,0.037198650978566096,6.542192060790857,3.6498242063892863,4.2447926962180125,-10.132108593664428,-9.722393246728782,-0.9360773099179943,-8.849545894577837,8.73640942650407,-9.64271194808294,-7.102223470809551,-6.141036105920331,6.590239519261199,-3.7725410726095783,-3.498546462277793,-6.897086839073451,1.76284049182754,-12.032611020940369,-5.723657550579684,-1.161174741524206,7.2469351820253225,10.254263091358116,1.7767248799027855,1.2028804092079453,-5.053585654654896,3.5306173768681117,5.933535984575024,8.755231234436192,-6.562845346003132,-2.061822926662476,-6.024494731053608,-13.568210177603877,-4.856549587030236,-10.94646886828576,-14.236630747528158,-5.948661522705155,-6.0688161175658095,-0.8079487433578245,8.33053494023471,2.611642231287517,-23.372808529856847,-4.311864437288466,-9.531485587654382,2.1015044078258405,2.5223573606146052,7.438898760544443,-12.734161272599716,6.273736897612527,13.729830881548704,-15.722382505914656,-4.711151734814052,-12.779139347584584,-7.472220065743935e-14
A031000,23.80365167904999,38.63180181626501,28.84453846222071,-14.629077207979993,-12.954454670963162,-9.800874608381077,-39.03941477629369,-2.09879211995254,-0.2027620983946427,-32.44244882894722,1.8209872894950163,-1.6854179239821294,-22.89939325905223,26.80881886146048,15.549062204155893,-4.979370093409501,5.1343297440123,1.123397804491047,4.458435044245479,6.709201770518872,-5.099741889980876,2.016375305105633,-6.686865326552039,-1.2011497281253398,3.2863985657551464,15.523786986750615,9.273064039463788,-9.22321301855432,2.970679459419672,6.191467767601112,-1.9221382150352317,-7.6833474779596616,0.030457266043961238,-10.577289122449848,-7.932610521236311,7.895124960543311,-0.8009471781048405,-2.0291490876244342,2.315662806704244,1.875490028830539,-2.524686406802015,2.920626672745221,0.3888929444491224,9.438104600945033,-7.793309635742487,5.97401478011048,-2.0157738260803555,2.808877851960897,-2.126320939659886,-6.741954850538222,3.2785231041861778,-1.6275832545548903,-3.4576635804591342,-3.3478605238917276,-7.03684195407489,-3.1342097050059627,4.004986538107488,-5.864436728999662,-0.42152981767806263,-8.598484063981205,11.77546191211634,1.5595213369454344,-12.909568098536646,0.9766815309923563,16.129067955651845,-9.783757802936833,-2.3228171834419604,-9.041894337866056,5.130069743873531,-10.957975989716187,5.34608441367191,9.51524779360945,21.866919980515743,-13.96011306717169,-14.753436462211203,-10.127364279379709,-0.9500198456972461,7.239437730666393,-8.409748869382847,-3.917461784220906,14.445945339577213,6.109900735910963,2.520257370016385,-8.412038122584105,-0.18197112564245838,11.627623410506125,-14.509658543893002,-6.435694383496429,1.9743616429006634,0.9491534184163913,12.706033382665328,6.446965443175788,2.496485895985478,13.155076525659776,9.855199385659429,-3.2593909750865486,15.102149332700991,-4.576043445832339,-5.4394919056226065,-8.62972973699619,-13.912118163744958,-6.744378424034029,-7.974571054057589,-0.021234662395488407,-8.941905186936296,14.941889212143138,0.659032223673973,4.563482388289791,-3.866133409210876,-4.467012351450703,11.79777572445272,13.690486870669387,-2.9822645821241736,-14.985707588803999,-1.9308395352462009,1.0868249108103663,1.925383380761061,11.67310766110054,2.594342791475152,2.8932043597317634,3.9476373339186672,6.0468655582501025,5.511946008012032,5.99603048328751,-10.503581622841775,-2.8772765261391586,-1.6325301541426787,-5.155264492656878,0.1812066741382989,1.137910536543011,6.832916845276394,6.873543544004406,0.7788921728109431,-1.6902039054607594,-2.876310844636885,-1.416004631027277,6.530957723924238,-0.07300377566357498,-1.8149072639740282,3.3044217204533135,-0.24132928823941785,-0.008284147463334156,-0.062272893400845186,-0.4712314053762929,-3.000133472965823,-7.472220065743874e-14
A028340,-96.24842007551706,10.18657001161342,11.060610074040962,13.049560147364046,-19.348283462950405,15.866169226031122,-5.542225559756622,-17.26740842752503,3.5578303729078016,6.616514122861627,-0.8435111567867862,4.257754027828868,-4.305028052326644,23.951508346254723,-12.655352821244481,9.406336706374134,-0.9969304053003735,-1.762989762111183,-3.048008663023424,-19.191048941702125,2.7258561332387776,0.3138564922884983,7.138330028168344,8.676405995139199,2.991112940201442,-5.086277607630681,-9.561272474477208,-1.4734738559136187,6.447878144529698,2.838482331747298,-0.735995725611564,-1.1601718907982472,0.21491732350661993,-0.4141386871775933,11.709365230240044,-3.155722590159361,1.975702748323218,-0.6388731493640023,6.640580721399224,15.816713590112297,-5.1712319687012025,-5.934871837266672,13.168040503166273,-0.7325889403777458,-5.4431404908428185,7.440932465808152,5.733257562247659,5.556066771115055,3.8570840259141557,-9.400188903980185,-5.22147352753119,-10.683050255209874,5.703183257308451,-1.4432939233023427,4.717379207838772,-6.637994605312519,-2.8911360516070617,6.5714725628047255,2.3808350084260708,-5.862452573877429,-2.6393408544122368,6.527676156229699,-3.764172807166951,11.926039102758052,-3.851197586254768,9.783707978409842,0.47177618425162937,1.2528179815868263,4.537377539506508,-5.336619366756619,1.4121259189729731,-6.157229539665557,0.16985755454101162,0.5393649288047712,-7.339446454354133,-1.4178079682372369,-11.629726139469971,13.117167395034008,-0.2799770477136836,4.180780664592148,9.680393426312317,-6.226121729075116,-5.311395066232102,-4.143500515690351,0.8073130289267032,5.1033097719586475,-0.7819268917512356,-8.275103162978553,-0.051650791803099894,-4.859772364547169,-11.591665317468971,3.8832974502779347,2.055201764012402,-1.5382724690418148,3.1724397311531676,5.7017672945501365,-2.675024821747779,8.618230182980616,-2.3190702388088233,1.2400784818693726,7.98954862622687,-1.2497525436487014,2.674006950824679,-4.071896492976575,-2.114726719332525,13.867770117972869,6.7813123341400505,-5.988288721627943,18.55943030382696,0.8954591673005919,1.1533541631026805,-6.5133213768408496,14.381383173791274,3.798152326088889,3.7892659602276795,-8.133908810796994,1.2569940601837197,10.93082317912995,7.725161639151552,2.151829889695916,-9.776681870957638,0.9597925318966835,8.614334505386077,-0.17754110123748942,2.5324844042501167,8.177017711246048,-2.502118281427,1.2291889494072363,9.09836878837591,-2.546244748978741,3.3310146027339864,-1.674926948442674,1.8247675837353112,1.6887366994359947,-1.231260590144055,19.856464766310978,1.4549518546609006,8.43762508399527,19.78564249693962,-7.0523448542434375,16.430590739350595,-6.182713986029593,-5.577516914090612,-10.810501512204855,-2.2175843831598123,-7.472220065743866e-14
A035447,-72.45545711640669,-35.00432795139286,-30.719182952408758,14.800742847263844,16.132948659249195,-47.6258667335718,-10.237589713600292,-6.21687937306152,4.055329408389964,-37.37709962192688,-0.18126834944608433,60.81520097260513,34.518318320766426,-8.043910409774073,32.63971640173491,-15.030081893955474,-22.689800449399375,15.396144864879206,11.605600972627148,-9.197320475390251,-16.01788004255623,-8.159922492828555,-22.250849399971422,-29.99318785917516,-18.336541705842563,-25.88848446958945,-5.690707570528053,-0.5586119402706465,16.673467284536336,23.67331639473762,2.176049009400023,6.199607734443514,-2.200602876652177,6.60471349252374,-7.343798608655551,-51.061851095635035,-17.73748414722944,-20.746981382561067,-4.228221616589973,6.577224432981315,6.024048948736349,4.216394860683127,-5.486115505060094,-15.736060262967026,-14.584049881735528,-18.009761231188943,-10.629497862366335,11.274478284924228,23.46531846276415,-7.263942370320047,5.127151017260226,15.498816068843748,-7.743238720266997,-2.6051652993175587,-2.2819793270943785,0.9479519806544978,6.105293493678894,-4.795939560185315,-7.7400447851719445,9.440764954344477,-4.782275788453776,-1.0368959448143835,3.69398201574037,7.1476691483063055,-0.26990521107204873,3.30779797223172,-1.80515021088005,-2.861393475256018,4.789269836173684,2.6858866128751657,2.3187874122868695,1.1336114152849108,3.300929535582709,-3.5877632158090718,1.1961396818797485,-4.007660458208115,-12.090123332346648,2.032755513738759,-4.095535282731829,-9.605457230819026,-1.4622859455533816,-6.4688049419330085,-1.7583219903041973,0.8680271827818627,2.3515054037742575,4.892656382572691,-5.6216427088586745,-4.147485309039739,1.6435715705817058,2.7301315630410206,-1.273586724565979,-9.336380895442511,-1.5641983976016134,9.126764225687904,1.5404881609524204,-4.822611753783721,-2.2515238958383175,1.1163799972579038,-0.7011699722398916,7.956956231643558,7.924380009916535,6.357643311725959,-0.5709572566453622,-2.179107450150704,-1.7120435863551593,3.0955440852758778,1.775376205478225,1.0217127573672993,2.281520721192536,2.529548675539313,1.9469008005874298,-2.0281455303765736,-0.42467227097309734,-3.7857895631433407,2.526635853853134,-1.633345665967222,0.9904717451156548,-1.3965379566734628,-1.5468949988047405,0.2686603607466109,-0.6256805051313892,3.399194489963673,-1.833644167284146,-1.7262245612768097,0.7725094571822972,-1.1425542325781817,1.2731212012471262,-1.6704998910263906,1.7760695608406964,-0.27881806098999795,2.7098448227182974,-0.22759177686802945,1.162142364526889,-0.6125719619232042,-0.28095404249046035,-3.5160967273008326,2.3494372762374875,-0.5900757634322886,-0.9278410869387111,1.6265972302248424,1.3861748403605225,-0.7982844789806883,0.38383355030151134,1.826516384673981,-0.5551768074854243,-7.472220065743912e-14
A028332,-32.9742728306585,-7.393919340958157,84.86857304434646,-49.91717295477837,20.86034047642512,78.85519893178,4.855068377507046,-57.34656964761396,-32.24668186105424,15.820115644566844,-28.12293348611938,5.853763676922985,5.2790544384588065,1.6042653073312576,-27.960350926967603,-7.692904391075638,17.426321453379334,21.327993915294613,-5.854983532616045,18.831743803720602,-22.859957791899113,10.617569817499707,10.891018369708148,16.55599537608409,-6.173764571702583,-10.09817748904367,40.565948787064094,-18.880663431140764,-24.0627275395091,10.655297297471783,36.42598823348149,-7.53320660940531,-12.4960316772632,-0.8365768471705681,-9.367554127264203,-11.0227197815198,-5.343942002032634,-26.444120498118657,15.053711025454287,22.72080149438367,20.756268096435374,10.146504957612075,-8.922288957641985,3.941705282188293,19.529940253054008,3.585572408991696,-9.547777246781942,-7.124900980284605,6.758702240941843,9.655543085110901,3.8395514045092387,-9.701074202262262,-1.5172983014965509,-13.403319988173289,7.360731039113659,12.866607682154426,23.80457597783027,-3.38152760374598,-8.21596686503324,-3.0225025715908362,-6.7729867382534215,7.888399659863915,5.929183475244905,11.445431288753479,1.7182003877551846,-5.978953970217759,2.658182942741768,-6.935899682961482,2.0956943275133955,-2.7219330563192856,-1.0795972382053354,10.594637737606494,-5.220164869287076,-4.543266324900522,-11.424069516425785,3.921174682431849,-0.2674589129376218,-0.65571852998748,5.859595053985373,-0.5628708568387333,2.0015864179769634,-6.343490240936333,-5.027918254040446,-2.305213575672965,4.825376478462509,-3.2931570587829415,2.100716471725252,1.8166881124890801,-0.36427858829946064,0.008199852129976275,1.3195813829874388,6.261941634682807,3.753256825969115,-5.799464165155963,-5.2811113114068435,-1.0440976115575975,-2.1189684243678015,4.499402924484095,0.36973085521304605,0.7765377244483943,1.8208730494139196,-3.231517549019695,3.537430250142058,1.4378017965288163,0.8010214730004357,-0.29942805787404014,-1.3324167341693955,1.381871973599743,-4.560306742519498,3.4148652687549794,-1.8351636080348437,0.3027381216881923,-0.901237680902373,-1.328007483827145,-0.05798690794886183,-0.5059298792735392,0.5941499808627904,-1.1324909036351056,2.1192405302004658,-0.2352006014587206,0.9650626053944159,-0.45049231523336863,-0.442864518332097,0.08136379655151695,1.4595360695582567,-1.0244081575975035,-2.1665738573698903,-1.3395320341051828,-1.4700110071409835,2.046705482401572,-0.5732194755407001,-3.304170451542695,0.6439668462602466,-0.14677253703988433,0.17097633221373676,1.0489336571720143,-0.15157364096095702,-0.6022700372865757,-1.3069630173545859,-0.7809582260030747,-0.29017955600199963,-1.6855051311667764,-0.17123188025571023,-0.8799625568048297,0.2941856320189517,-7.472220065743906e-14
A008288,-59.42150122931578,17.52003021426489,-30.044495257731707,3.1873356541173616,18.98255301894956,-8.729139430245132,27.15010671655712,39.39556487338182,-1.9083082175476913,10.418279325375435,17.16198695713071,-18.18938807218696,-4.0948592623085425,0.3173712159070427,5.212820670731832,1.8271369747172113,5.958753682779286,-6.92132087210367,-1.8107276381838344,14.411492215213334,-8.234685991855011,-6.886932423179471,7.005284542020118,-4.238788593991253,7.445834874819904,7.170935823028377,0.47734990652580384,2.104070943301111,3.5252217863403295,1.6238969611769483,12.396419029403846,-11.44925132956553,-0.36733563516805157,-1.7863837848810737,-17.94732341945544,-7.031969835397684,-3.718591238125456,7.385228760897036,6.848844691031885,15.269786452649315,-7.362336193629052,1.6307519361934133,-13.855372652238346,0.6541718373380406,19.4803461351329,-4.580192698799769,-8.362654114892592,3.504449751283816,-0.6036938998207205,-17.00197569748333,-2.709614649338603,-8.348649078890427,12.780143829465711,-0.6451222360808613,12.900328474699393,-19.084840669447665,-0.19498420154841864,-8.004284684557367,19.994062957581622,-12.5735011509912,-18.153145776245644,5.746188169638596,2.44863931184854,-6.22014837077757,1.0826934248588467,7.022727408747745,-11.872595352100467,4.8625841178087885,1.4002870420955815,34.39796622671532,-0.4866823532227008,1.9537846128357992,14.323629565576203,4.644909110593436,11.226947379349527,-3.41648082932686,0.7686085117402333,-11.1515956386952,17.499651098259285,-1.310272173011408,-5.8847383176541666,3.871878705155718,-9.408413676794744,11.08292537684228,3.5243928272592826,1.603839813679744,-20.231728959646436,-19.37209549833656,-1.2719370628561797,-5.8592767738371245,4.986923775062634,1.6066540770557594,7.132880798447818,15.360315409116392,-0.7109478847297019,-3.90154665236165,0.39830992199372356,4.667331876021164,2.969722721940453,-1.119070842878959,1.6001363365374255,-11.891477887235597,-5.940956522938849,-0.3890494547190741,-3.9831294745932224,-6.167714243775776,-0.83501058416442,-4.18635738585434,-5.001279177283374,3.9140769029402622,0.20411039706660739,-3.249569817121664,1.5603879113703205,-4.418193753598274,1.5191751892670602,-3.6620830170915237,2.0090642197767434,-1.2473870524316022,4.783487502017515,-9.426695076267812,-0.5825518696344083,-2.6845738762872804,-1.4671780411029485,1.3257016814115528,1.790343445764358,9.942828839845665,-0.14641584951097006,-2.8761904441546804,3.624688110729231,2.2107022013837927,-1.3708378052786379,-0.6122828731502747,-3.2767625581528184,1.1104925642840693,-1.4284976109933314,2.233703459224469,2.1379100488735965,-3.4251218299023676,0.500247027037528,-2.65869275834119,-4.483459860984043,-0.6741317486317377,0.2786257434964268,-1.3996148615190191,0.9906862765904965,-7.472220065743889e-14
A030984,90.64786716815252,-36.84543594727534,21.375974796016127,91.01232304886268,107.02152347090431,45.582059781948516,4.064405234375869,-45.240038753382166,28.189814290835137,-4.970517184436517,-40.72993682921133,-40.07087650311455,-6.6964242098771205,17.089055211364197,39.833594891925586,56.369637406743564,-93.1422287869326,-16.445428481295785,-64.36920551033893,36.377603592313264,-0.10079099613455338,15.748534099716972,10.159551901774385,-2.137416279511778,-5.7224502356038816,-11.869886119367083,5.851351266827769,2.9391143841227882,6.978229391868683,9.039987800233847,-2.1892312486971846,2.879803540590101,3.7849054652242957,0.8251518179030815,-2.8403184799991266,1.0451607712313524,3.9782805026671824,0.8624930818910763,6.0582780178564635,-0.16377784411677218,0.9326895366090505,-6.21947759293172,-4.2713782319612665,-1.2755349075849205,-2.4228982716789207,3.6910080696236847,-2.3388116154505854,-3.377429046662037,0.5309528877842191,-1.0329932265434663,-0.325007252273041,-0.48942756550749533,0.023396967461375182,-1.6332721025499024,3.8663924672680015,-2.924830230991089,-2.9013819416474864,0.024043206072413337,-1.6093203708587922,1.1044279049959869,-1.655585372006087,-1.2871909921613052,1.2933553320192357,0.16354261896992053,-1.2901739677203372,-2.0655725012185395,-0.270168973317625,2.2699861256481526,-0.8430349957642186,-0.6972629322575339,-0.9978325691884233,1.5865371121243568,2.680225072759778,-1.024986482282273,1.4333639180830036,-0.5598204230463234,-1.492669987898299,1.551502453227605,-0.31152682998958675,0.19048062700266358,1.578033678037425,0.6298531479306824,0.297661923731334,-0.5486176075659133,-0.12167579167648696,-0.4901608700145609,1.5904572420585983,1.0651428049599707,1.1253787918022615,0.0046728347335015675,0.010196534532383875,0.6870413631825691,1.447753961683042,1.0702788137471009,0.3238460033838261,-0.422601727708736,-0.40531544793676844,-1.5119993955631297,-0.6420329409989189,0.32926303183944344,-0.5590281169890301,0.8259268482719715,1.1258491071316026,-0.8134691283117668,-0.7024522073108337,0.05704188279388988,-0.3388661662425774,0.1509384941356046,-1.0522181939744875,0.10773177435595575,-0.10946144399336381,0.3198753266295211,-0.6836788651522129,-0.1289483450810649,1.3872791117086403,0.019172109175481185,0.5316759290554247,-0.1830206032624259,-0.8298818262037212,-0.2887257747609088,-0.23648679210990445,0.2912480560168403,-0.0753684490631501,-0.0991691472094326,-0.847335929949523,-0.03642941352990788,-0.3178737790693132,0.43187118711006356,0.3151674045581571,0.3142532462882969,0.9870263131268415,0.06075794043588221,-0.0032403294173963346,-0.4063162700098025,0.20618378734008244,-0.5232742895048703,0.24298967932181365,0.1352666230541471,-0.06654415039221986,0.1018393533225343,0.024781079484604538,-0.5122355951964043,-0.3163197075057989,-0.16703871221613795,0.010817340231577622,-7.4722200657439e-14
